_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,BARCODE,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
678659,1487,PS-01904,3311,Bayview Ave,Bayview Ave,East,Cummer Ave,South,14951,17,,Corral,Existing,C2414951,0,313409.115,4850056.904,-79.39302780199999,43.790424506,"{u'type': u'Point', u'coordinates': (-79.3930278047, 43.7904245119)}"
678660,1489,PS-00431,2900,Finch Ave E,Finch Ave E,North,Victoria Park Ave,East,10051,22,,Corral,Existing,K3910051,0,318395.293,4850391.755,-79.331063986,43.793363756000005,"{u'type': u'Point', u'coordinates': (-79.3310639876, 43.7933637591)}"
678661,1490,PS-00351,2904,Sheppard Ave E,Sheppard Ave E,North,Victoria Park Ave,East,09600,22,,Corral,Existing,K4009600,0,319106.661,4848416.238,-79.322277204,43.77556851,"{u'type': u'Point', u'coordinates': (-79.3222772101, 43.7755685137)}"
678662,1491,PS-00344,1995,Weston Rd,Weston Rd,East,Elsmere Ave,North,09596,5,Weston Village,Corral,Existing,K1109596,0,303212.172,4840140.424,-79.519700211,43.701212551000005,"{u'type': u'Point', u'coordinates': (-79.5197002117, 43.701212552)}"
678663,1492,PS-00753,117,Gerrard St E,Gerrard St E,South,Jarvis St,West,10670,13,,Corral,Temporarily Removed,K2710670,0,314779.19,4835599.983,-79.376272156,43.660277358,"{u'type': u'Point', u'coordinates': (-79.3762721574, 43.6602773592)}"
678664,1493,PS-00666,2320,Bloor St W,Bloor St W,North,Windermere Ave,East,10544,4,Bloor West Village,Corral,Existing,K1310544,0,306403.874,4834491.348999999,-79.480117499,43.650363383999995,"{u'type': u'Point', u'coordinates': (-79.4801175012, 43.6503633823)}"
678665,1495,PS-01436,,,Steeles Ave E,North,Highway 404 N,East,T8250,17,,Corral,Existing,K2408250,0,317014.87,4852707.823,-79.348164357,43.81423495399999,"{u'type': u'Point', u'coordinates': (-79.3481643614, 43.8142349559)}"
678666,1496,PS-00478,2281,Kipling Ave,Kipling Ave,East,Brookmere Rd,North,10194,1,,Corral,Existing,K0210194,0,298795.685,4843165.606000001,-79.57452936,43.728420402,"{u'type': u'Point', u'coordinates': (-79.5745293598, 43.7284203996)}"
678667,1497,PS-00432,2900,Finch Ave E,Finch Ave E,North,Victoria Park Ave,East,10051,22,,Corral,Existing,K3910051,0,318392.692,4850390.976,-79.331096332,43.793356797,"{u'type': u'Point', u'coordinates': (-79.3310963274, 43.793356795)}"
678668,1499,PS-01329,875,Dufferin St,Dufferin St,East,Dufferin Park Ave,South,12019,9,,Corral,Existing,K1812019,0,310117.951,4835216.358,-79.434068651,43.656872164,"{u'type': u'Point', u'coordinates': (-79.434068653, 43.6568721625)}"
678669,1500,PS-01335,,,Antibes Dr,South,Bathurst St,West,11987,6,,Corral,Temporarily Removed,K1011987,0,309205.524,4848995.777,-79.44526802600001,43.780910109,"{u'type': u'Point', u'coordinates': (-79.4452680279, 43.7809101071)}"
678670,1501,PS-01341,4000,Lawrence Ave E,Lawrence Ave E,North,Overture Rd,West,12033,24,,Corral,Existing,K4312033,0,328979.511,4847331.936000001,-79.199683073,43.765552152,"{u'type': u'Point', u'coordinates': (-79.1996830717, 43.7655521537)}"
678671,1502,PS-01343,172,The Queensway,The Queensway,North,Smithfield Dr,West,12022,3,,Corral,Existing,K0512022,0,305955.972,4832248.415,-79.485674741,43.630174721,"{u'type': u'Point', u'coordinates': (-79.4856747367, 43.6301747186)}"
678672,1503,PS-01348,180,Dundas St W,Dundas St W,North,Chestnut St,West,12027,11,,Corral,Temporarily Removed,K2712027,0,313962.1,4835037.221,-79.386412443,43.655222263,"{u'type': u'Point', u'coordinates': (-79.3864124466, 43.6552222678)}"
678673,1504,PS-01349,275,Dundas St W,Dundas St W,South,St Patrick St,West,12028,10,,Corral,Temporarily Removed,K2012028,0,313638.15,4834946.424,-79.39043010600001,43.65440889,"{u'type': u'Point', u'coordinates': (-79.3904301102, 43.6544088934)}"
678674,1505,PS-01351,130,Queen St E,Queen St E,North,Jarvis St,East,12035,13,,Corral,Temporarily Removed,K2712035,0,315062.547,4834888.95,-79.37277245899999,43.653873261,"{u'type': u'Point', u'coordinates': (-79.3727724537, 43.653873261)}"
678675,1506,PS-01355,1046,Queen St E,Queen St E,North,Pape Ave,West,12038,14,Leslieville,Corral,Existing,K3012038,0,317873.441,4835753.374,-79.33790424600001,43.661610115,"{u'type': u'Point', u'coordinates': (-79.3379042399, 43.6616101176)}"
678676,1507,PS-01359,1010,Gerrard St E,Gerrard St E,North,Pape Ave,East,12041,14,,Corral,Existing,K3012041,0,317770.863,4836517.743,-79.339157719,43.668492227,"{u'type': u'Point', u'coordinates': (-79.339157716, 43.6684922306)}"
678677,1508,PS-01363,2221,Keele St,Keele St,East,Ingram Dr,South,12059,5,,Corral,Existing,K1212059,0,306757.061,4839908.029,-79.475719553,43.699119816999996,"{u'type': u'Point', u'coordinates': (-79.4757195521, 43.6991198178)}"
678678,1509,PS-01367,3811,Keele St,Keele St,East,Toro Rd,South,12063,6,DuKe Heights,Corral,Existing,K0812063,0,305623.268,4846607.683999999,-79.489775805,43.759427115,"{u'type': u'Point', u'coordinates': (-79.4897758005, 43.7594271189)}"
678679,1510,PS-01369,230,Woolner Ave,Jane St,East,Woolner Ave,North,12065,5,,Corral,Existing,K1112065,0,305306.12899999996,4836882.5,-79.493723512,43.671888507,"{u'type': u'Point', u'coordinates': (-79.4937235063, 43.6718885125)}"
678680,1511,PS-01373,833,King St W,King St W,South,Niagara St,West,12082,10,,Corral,Temporarily Removed,K1912082,0,312227.958,4833653.109,-79.407930548,43.642782727,"{u'type': u'Point', u'coordinates': (-79.4079305534, 43.6427827294)}"
678681,1512,PS-01375,821,Lansdowne Ave,Lansdowne Ave,East,Wallace Ave,North,12085,9,,Corral,Existing,K1812085,0,309277.56,4835840.442,-79.444482548,43.662495286,"{u'type': u'Point', u'coordinates': (-79.4444825431, 43.6624952907)}"
678682,1513,PS-01377,888,St Clair Ave W,St Clair Ave W,North,Winona Dr,West,12087,9,Regal Heights Village,Corral,Existing,K1712087,0,310212.455,4837819.774,-79.432870896,43.680305678,"{u'type': u'Point', u'coordinates': (-79.4328708923, 43.6803056777)}"
678683,1515,PS-01387,128,Ashbourne Dr,Ashbourne Dr,West,Burnhamthorpe Rd,South,12100,2,,Corral,Existing,K0512100,0,301070.844,4834374.311000001,-79.54622784,43.649302264,"{u'type': u'Point', u'coordinates': (-79.5462278421, 43.6493022629)}"
678684,1516,PS-01389,28,Evangeline Crt,Steeles Ave W,South,Kipling Ave,West,12102,1,,Corral,Existing,,0,297524.604,4846601.5,-79.59035331,43.759336198,"{u'type': u'Point', u'coordinates': (-79.5903533069, 43.7593362002)}"
678685,1517,PS-01391,5701,Steeles Ave W,Steeles Ave W,South,Fenmar Dr,East,12104,7,Emery Village,Corral,Existing,K0712104,0,299669.49600000004,4847405.301,-79.56372354,43.766589309,"{u'type': u'Point', u'coordinates': (-79.5637235437, 43.7665893091)}"
678686,1518,PS-01393,,,Steeles Ave W,North,Irondale Dr,East,12106,7,,Corral,Existing,K0712106,0,300837.55600000004,4847772.928,-79.549218346,43.769905546000004,"{u'type': u'Point', u'coordinates': (-79.5492183468, 43.7699055506)}"
678687,1519,PS-01406,4126,Brimley Rd,Brimley Rd,West,Steeles Ave E,South,12098,23,,Corral,Existing,K4112098,0,321867.269,4854248.422,-79.287798372,43.828005878,"{u'type': u'Point', u'coordinates': (-79.2877983744, 43.8280058839)}"
678688,1520,PS-01407,4126,Brimley Rd,Brimley Rd,West,Steeles Ave E,South,12098,23,,Corral,Existing,K4112098,0,321865.015,4854247.97,-79.287826417,43.828001862,"{u'type': u'Point', u'coordinates': (-79.2878264131, 43.8280018674)}"
678689,1521,PS-01410,535,Queen St W,Queen St W,South,Augusta Ave,East,12075,10,Queen Street West,Corral,Temporarily Removed,K2012075,0,312908.666,4834237.172,-79.399484435,43.648032975,"{u'type': u'Point', u'coordinates': (-79.3994844328, 43.6480329812)}"
678690,1522,PS-01415,121,Willowdale Ave,Willowdale Ave,East,Maplehurst Ave,North,12088,18,,Corral,Existing,K2312088,0,312853.212,4847223.297,-79.399977671,43.764925051000006,"{u'type': u'Point', u'coordinates': (-79.3999776683, 43.7649250569)}"
678691,1525,PS-00105,150,Cactus Ave,Steeles Ave W,South,Cactus Ave,West,07564,18,,Corral,Existing,K2307564,0,309836.424,4850464.828,-79.43741626399999,43.794129213000005,"{u'type': u'Point', u'coordinates': (-79.4374162591, 43.7941292174)}"
678692,1526,PS-00109,1500,Finch Ave E,Finch Ave E,North,Don Mills Rd,East,07587,17,,Corral,Existing,K2407587,0,316537.831,4850344.489,-79.354145885,43.792970093,"{u'type': u'Point', u'coordinates': (-79.3541458887, 43.7929700984)}"
678693,1527,PS-00116,28,Overlea Blvd,Overlea Blvd,North,Thorncliffe Park Dr,East,07711,15,,Corral,Existing,C2607711,0,316914.265,4840612.325,-79.349687731,43.705363125,"{u'type': u'Point', u'coordinates': (-79.3496877253, 43.7053631312)}"
678694,1528,PS-00120,75,Thorncliffe Park Dr,Thorncliffe Park Dr,East,Overlea Blvd,South,07716,15,,Corral,Existing,K2607716,0,317534.461,4840571.913,-79.341993395,43.704988994,"{u'type': u'Point', u'coordinates': (-79.341993395, 43.7049889947)}"
678695,1529,PS-00122,55,Gateway Blvd,Gateway Blvd,West,Grenoble Dr,South,07720,16,,Corral,Existing,K2607720,0,318469.067,4841308.203,-79.330378358,43.71159989,"{u'type': u'Point', u'coordinates': (-79.3303783536, 43.7115998925)}"
678696,1530,PS-00123,45,Wynford Heights Cres,Wynford Heights Cres,South,Wynford Dr,East,07755,16,,Corral,Existing,K2607755,0,318847.04600000003,4843031.591,-79.325642996,43.72710541399999,"{u'type': u'Point', u'coordinates': (-79.3256429948, 43.7271054142)}"
678697,1531,PS-00125,25,Overlea Blvd,Overlea Blvd,South,Thorncliffe Park Dr,West,07813,15,,Corral,Existing,K2607813,0,316876.702,4840516.147,-79.350155951,43.704498015,"{u'type': u'Point', u'coordinates': (-79.3501559571, 43.7044980215)}"
678698,1532,PS-00183,3080,Don Mills Rd,Don Mills Rd,West,Van Horne Ave,North,07844,17,,Corral,Existing,K3307844,0,316605.097,4849747.805,-79.353323176,43.787598208,"{u'type': u'Point', u'coordinates': (-79.3533231801, 43.78759821)}"
678699,1533,PS-00075,725,Spadina Ave,Bloor St W,South,Spadina Ave,East,06269,11,,Corral,Temporarily Removed,K2006269,0,312586.507,4836304.659,-79.403448115,43.666646565,"{u'type': u'Point', u'coordinates': (-79.403448117, 43.6666465712)}"
678700,1535,PS-00061,466,Spadina Ave,Spadina Ave,West,College St,South,06031,11,Chinatown,Corral,Existing,K2006031,0,312858.326,4835305.731000001,-79.400092507,43.657651996000006,"{u'type': u'Point', u'coordinates': (-79.4000925062, 43.657651995)}"
678701,1538,PS-00195,1493,Yonge St,Yonge St,East,St Clair Ave E,North,08006,12,Yonge & St. Clair,Corral,Temporarily Removed,K2208006,0,313322.756,4838760.616,-79.394279908,43.688745308,"{u'type': u'Point', u'coordinates': (-79.3942799138, 43.6887453082)}"
678702,1539,PS-01047,20,Adelaide St E,Adelaide St E,North,Victoria St,West,11665,13,Financial District,Corral,Existing,K2811665,0,314688.782,4834536.744,-79.377412553,43.650708001000005,"{u'type': u'Point', u'coordinates': (-79.3774125567, 43.6507079991)}"
678703,1541,PS-01054,295,Queen St W,Queen St W,South,Duncan St,West,11729,10,Toronto Entertainment District,Corral,Existing,K2011729,0,313666.73600000003,4834454.36,-79.390083801,43.649979316999996,"{u'type': u'Point', u'coordinates': (-79.3900837976, 43.6499793169)}"
678704,1542,PS-01061,370,King St W,Peter St,East,King St W,North,11735,10,Toronto Entertainment District,Corral,Existing,K2011735,0,313491.425,4834030.925,-79.392263839,43.646169901,"{u'type': u'Point', u'coordinates': (-79.3922638435, 43.6461698996)}"
678705,1543,PS-01063,720,Broadview Ave,Broadview Ave,West,Danforth Ave,South,11705,14,Broadview Danforth,Corral,Temporarily Removed,K3011705,0,316239.332,4837273.619,-79.358133039,43.675321241999995,"{u'type': u'Point', u'coordinates': (-79.3581330364, 43.6753212411)}"
678706,1544,PS-01068,4700,Sheppard Ave E,Sheppard Ave E,North,Mccowan Rd,East,11710,23,Sheppard East Village,Corral,Existing,K4111710,0,324236.813,4850018.487,-79.258490943,43.789873609,"{u'type': u'Point', u'coordinates': (-79.2584909435, 43.7898736109)}"
678707,1545,PS-01070,460,Jarvis St,Jarvis St,West,Wellesley St E,South,11797,13,,Corral,Existing,K2711797,0,314613.713,4836231.778,-79.378312352,43.665966545,"{u'type': u'Point', u'coordinates': (-79.3783123472, 43.6659665509)}"
678708,1547,PS-01076,150,Fermanagh Ave,Roncesvalles Ave,East,Fermanagh Ave,North,11801,4,Roncesvalles Village,Corral,Existing,K1411801,0,308909.641,4834062.147,-79.449057916,43.646490359,"{u'type': u'Point', u'coordinates': (-79.4490579175, 43.6464903572)}"
678709,1548,PS-01080,5500,Markham Rd,Markham Rd,North,Finch Ave E,West,T5562,23,,Corral,Existing,K4105562,0,325443.655,4852619.975,-79.24339546600001,43.813257019,"{u'type': u'Point', u'coordinates': (-79.24339546, 43.8132570172)}"
678710,1549,PS-01082,4900,Sheppard Ave E,Sheppard Ave E,North,Shorting Rd,East,11700,23,Sheppard East Village,Corral,Existing,K4111700,0,325031.01,4850252.098,-79.248614047,43.791955079,"{u'type': u'Point', u'coordinates': (-79.2486140524, 43.7919550775)}"
678711,1550,PS-01088,31,Keele St,Keele St,East,Bloor St W,North,11711,4,,Corral,Existing,K1311711,0,308006.79,4835089.2360000005,-79.460243328,43.655739991000004,"{u'type': u'Point', u'coordinates': (-79.4602433318, 43.6557399924)}"
678712,1551,PS-01090,162,Bloor St W,Avenue Rd,East,Bloor St W,North,11748,11,Bloor Street,Corral,Existing,K2711748,0,313334.42,4836573.742,-79.394169832,43.669060463,"{u'type': u'Point', u'coordinates': (-79.3941698325, 43.6690604636)}"
678713,1552,PS-01093,150,Yorkville Ave,Yorkville Ave,North,Avenue Rd,East,11749,11,Bloor-Yorkville,Corral,Existing,K2711749,0,313332.55600000004,4836739.946,-79.394190323,43.670556535,"{u'type': u'Point', u'coordinates': (-79.3941903187, 43.6705565396)}"
678714,1553,PS-01095,169,Berry Rd,Berry Rd,South,Stephen Dr,West,11790,3,,Corral,Existing,K0511790,0,305806.842,4833046.402,-79.487521326,43.637357921,"{u'type': u'Point', u'coordinates': (-79.4875213285, 43.6373579254)}"
678715,1554,PS-01096,150,Berry Rd,Berry Rd,North,Bell Manor Dr,East,11791,3,,Corral,Existing,K0511791,0,305716.67699999997,4833038.9,-79.488638836,43.637290508999996,"{u'type': u'Point', u'coordinates': (-79.4886388347, 43.6372905135)}"
678716,1555,PS-01102,284,Mill Rd,Mill Rd,West,Burnhamthorpe Rd,South,11804,2,,Corral,Existing,K0311804,0,298131.709,4833111.068,-79.58264671100001,43.63791081,"{u'type': u'Point', u'coordinates': (-79.5826467056, 43.6379108148)}"
678717,1556,PS-01104,420,Mill Rd,Mill Rd,West,Rathburn Rd,South,11805,2,,Corral,Existing,K0311805,0,297537.969,4833940.804,-79.590016655,43.645374011,"{u'type': u'Point', u'coordinates': (-79.5900166527, 43.6453740136)}"
678718,1557,PS-01106,70,Dixfield Dr,Wellesworth Dr,North,Dixfield Dr,East,11807,2,,Corral,Existing,K0311807,0,298930.19800000003,4835045.606000001,-79.572771276,43.655331015,"{u'type': u'Point', u'coordinates': (-79.5727712712, 43.655331014)}"
678719,1558,PS-01112,2294,Kingston Rd,Kingston Rd,North,Sharpe St,West,11898,20,,Corral,Existing,K3511898,0,324801.993,4840683.91,-79.25181585600001,43.705836887,"{u'type': u'Point', u'coordinates': (-79.251815858, 43.7058368849)}"
678720,1559,PS-01114,2788,Eglinton Ave E,Eglinton Ave E,North,Danforth Rd,East,11900,21,,Corral,Existing,K3511900,0,325449.162,4844238.424,-79.243649494,43.737813912,"{u'type': u'Point', u'coordinates': (-79.2436494965, 43.7378139105)}"
678721,1560,PS-01118,840,Coxwell Ave,Coxwell Ave,West,Sammon Ave,North,11882,14,,Corral,Existing,K2911882,0,318822.14,4838805.95,-79.32606216,43.689069923999995,"{u'type': u'Point', u'coordinates': (-79.3260621593, 43.6890699252)}"
678722,1561,PS-01122,801,O'Connor Dr,St Clair Ave E,North,O'Connor Dr,East,11886,19,,Corral,Existing,K3111886,0,319930.308,4840646.291999999,-79.312264263,43.705613539,"{u'type': u'Point', u'coordinates': (-79.3122642677, 43.7056135393)}"
678723,1562,PS-01271,408,Dixon Rd,Kipling Ave,East,Dixon Rd,North,11960,1,,Corral,Existing,K0211960,0,300066.716,4839442.624,-79.558719794,43.694918065,"{u'type': u'Point', u'coordinates': (-79.5587197999, 43.6949180701)}"
678724,1563,PS-01273,930,Dixon Rd,Dixon Rd,North,Carlingview Dr,West,11962,1,,Corral,Existing,K0211962,0,296975.86,4838554.27,-79.597051153,43.686895612,"{u'type': u'Point', u'coordinates': (-79.5970511582, 43.6868956145)}"
678725,1564,PS-01275,1,Anglesey Blvd,Royal York Rd,West,Anglesey Blvd,South,11964,2,,Corral,Existing,K0411964,0,303217.145,4836201.992,-79.519626948,43.665761516,"{u'type': u'Point', u'coordinates': (-79.5196269507, 43.6657615214)}"
678726,1566,PS-01308,82,Adelaide St E,Adelaide St E,North,Church St,East,12010,13,St. Lawrence Market Neighbourhood,Corral,Existing,K2812010,0,314912.963,4834603.563,-79.374632223,43.65130644,"{u'type': u'Point', u'coordinates': (-79.3746322261, 43.6513064455)}"
678727,1567,PS-01310,108,Dundas St E,Church St,West,Dundas St E,North,12012,13,,Corral,Existing,K2712012,0,314698.539,4835193.406,-79.377279567,43.6566187,"{u'type': u'Point', u'coordinates': (-79.3772795673, 43.6566187042)}"
678728,1568,PS-01312,636,Bay St,Bay St,West,Edward St,North,12014,11,,Corral,Temporarily Removed,K2712014,0,314138.918,4835198.464,-79.384217557,43.65667147,"{u'type': u'Point', u'coordinates': (-79.3842175531, 43.6566714707)}"
678729,1569,PS-01316,,,Jarvis St,East,Isabella St,North,12018,13,,Corral,Existing,K2712018,0,314530.193,4836570.499,-79.379341864,43.669016584,"{u'type': u'Point', u'coordinates': (-79.3793418655, 43.6690165828)}"
678730,1570,PS-01320,773,The Queensway,The Queensway,South,Avon Park Dr,West,12004,3,shoptheQueensway.com,Corral,Existing,K0512004,0,304405.443,4831755.787,-79.504889143,43.625741168999994,"{u'type': u'Point', u'coordinates': (-79.5048891474, 43.6257411715)}"
678731,1571,PS-01324,545,The West Mall,The West Mall,East,Holiday Dr,North,12008,2,,Corral,Existing,K0312008,0,299183.271,4834643.723,-79.569629598,43.651715478,"{u'type': u'Point', u'coordinates': (-79.569629604, 43.6517154788)}"
678732,1573,PS-01332,6030,Bathurst St,Bathurst St,West,Rockford Rd,North,11984,6,,Corral,Existing,K1011984,0,309092.86600000004,4849753.848999999,-79.446661564,43.787734279,"{u'type': u'Point', u'coordinates': (-79.4466615659, 43.7877342852)}"
678733,1574,PS-01334,5950,Bathurst St,Bathurst St,West,Cedarcroft Blvd,South,11986,6,,Corral,Existing,K1011986,0,309173.401,4849311.274,-79.445664533,43.783750129,"{u'type': u'Point', u'coordinates': (-79.4456645355, 43.7837501329)}"
678734,1575,PS-01336,2,Bainbridge Ave,Bathurst St,West,Bainbridge Ave,North,11988,6,,Corral,Existing,K1011988,0,309833.488,4845670.205,-79.437497701,43.750972056,"{u'type': u'Point', u'coordinates': (-79.4374977045, 43.7509720552)}"
678735,1576,PS-01340,3939,Lawrence Ave E,Lawrence Ave E,South,Orton Park Rd,West,12032,24,,Corral,Existing,K4312032,0,328480.853,4847141.593,-79.20588487399999,43.763854967,"{u'type': u'Point', u'coordinates': (-79.2058848695, 43.7638549703)}"
678736,1577,PS-01342,91,Guildwood Pkwy,Guildwood Pkwy,South,Livingston Rd,West,12034,24,,Corral,Existing,K4312034,0,328889.61199999996,4845276.749,-79.200891783,43.747056199,"{u'type': u'Point', u'coordinates': (-79.2008917888, 43.7470561981)}"
678737,1579,PS-01350,298,Dundas St W,Dundas St W,North,Mc Caul St,East,12029,11,,Corral,Temporarily Removed,K2012029,0,313569.878,4834945.991,-79.391276507,43.654405802,"{u'type': u'Point', u'coordinates': (-79.3912765095, 43.6544058039)}"
678738,1580,PS-01352,800,Queen St E,Boulton Ave,East,Queen St E,North,12036,14,Riverside District,Corral,Existing,K3012036,0,317160.519,4835545.464,-79.346748394,43.659750841000005,"{u'type': u'Point', u'coordinates': (-79.3467483879, 43.6597508471)}"
