_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
658142,2982,TR-04309,2399,Lake Shore Blvd W,Lake Shore Blvd W,South,Superior Ave,West,T5201,3,Mimico By The Lake,KR2,Existing,Provincial,TS13401P,Yes,Existing,0,305717.213,4830534.903,-79.488636438,43.614751033999994,"{u'type': u'Point', u'coordinates': (-79.4886364383, 43.6147510351)}"
658143,2991,TR-04323,5639,Finch Ave E,Finch Ave E,South,Tapscott Rd,West,T2558,23,,LKN,Existing,Provincial,S4202558,Yes,Existing,0,325927.626,4852711.058999999,-79.237376074,43.814063195,"{u'type': u'Point', u'coordinates': (-79.2373760777, 43.8140631999)}"
658144,2995,TR-04329,780,Tapscott Rd,Tapscott Rd,West,Newgale Gt,South,T11553,23,,LKN,Existing,Provincial,S4211553,Yes,Existing,0,325756.424,4853069.246,-79.239490147,43.817292112,"{u'type': u'Point', u'coordinates': (-79.2394901421, 43.8172921138)}"
658145,2996,TR-04331,380,Tapscott Rd,Tapscott Rd,South,Crow Trl,West,T11557,23,,LKN,Existing,Provincial,S4211557,Yes,Existing,0,326292.214,4851994.23,-79.232872925,43.807600505,"{u'type': u'Point', u'coordinates': (-79.2328729262, 43.8076005113)}"
658146,2998,TR-04333,18,Crow Trl,Crow Trl,West,Carrying Pl,North,T3458,23,,LKN,Existing,Provincial,S4203458,Yes,Existing,0,326321.714,4852133.833000001,-79.232500666,43.808856223999996,"{u'type': u'Point', u'coordinates': (-79.2325006664, 43.8088562222)}"
658147,2999,TR-04335,,,Crow Trl,West,Crittenden Sq,North,T3459,23,,LKN,Existing,Provincial,S4203459,Yes,Existing,0,326255.714,4852509.972,-79.233305926,43.812243771999995,"{u'type': u'Point', u'coordinates': (-79.2333059251, 43.8122437704)}"
658148,3000,TR-04336,2,Baldoon Rd,Baldoon Rd,West,Crow Trl,North,T9328,23,,LKN,Existing,Provincial,S4209328,Yes,Existing,0,326383.257,4852652.109,-79.231714864,43.813519435,"{u'type': u'Point', u'coordinates': (-79.2317148581, 43.8135194359)}"
658149,3004,TR-04348,313,Washburn Way,Washburn Way,East,Tapscott Rd,South,T4704,23,,LKN,Existing,Provincial,S4204704,Yes,Existing,0,327001.145,4851611.25,-79.224077577,43.80413237,"{u'type': u'Point', u'coordinates': (-79.2240775785, 43.8041323701)}"
658150,3009,TR-04342,,,McLevin Ave,South,Malvern St,West,T9570,23,,LKN,Existing,Provincial,S4209570,Yes,Existing,0,325899.601,4851114.498,-79.23778730800001,43.79969332,"{u'type': u'Point', u'coordinates': (-79.2377873057, 43.7996933232)}"
658151,3010,TR-04341,1088,Progress Ave,Progress Ave,West,Sheppard Ave E,South,T12055,23,,LKN,Existing,Provincial,S4212055,Yes,Existing,0,326130.173,4850512.662,-79.234945877,43.794269564,"{u'type': u'Point', u'coordinates': (-79.234945877, 43.7942695676)}"
658152,3025,TR-04262,1917,Albion Rd,Albion Rd,South,Humberline Dr,East,T3284,1,,LK,Existing,Provincial,0TS12852,Yes,Existing,0,295175.109,4845157.642,-79.619505822,43.746312981,"{u'type': u'Point', u'coordinates': (-79.619505819, 43.7463129845)}"
658153,3028,TR-04126,2223,Bloor St W,Bloor St W,South,Runnymede Rd,West,T580,4,Bloor West Village,LK,Existing,Provincial,0TS12930,Yes,Existing,0,306695.841,4834560.645,-79.476497875,43.650986455,"{u'type': u'Point', u'coordinates': (-79.4764978757, 43.6509864537)}"
658154,3032,TR-04380,,,Martin Grove Rd,West,Nottinghill Gt,South,T5630,2,,LKN,Existing,Provincial,S0305630,Yes,Existing,0,299782.826,4836909.774,-79.562218092,43.672117251,"{u'type': u'Point', u'coordinates': (-79.5622180913, 43.6721172548)}"
658155,3036,TR-02858,1269,Warden Ave,Warden Ave,East,Manhattan Dr,South,T8586,21,,LK,Existing,Provincial,0TS12256,Yes,Existing,0,321131.166,4845779.01,-79.297208387,43.751788622,"{u'type': u'Point', u'coordinates': (-79.2972083865, 43.7517886204)}"
658156,3038,TR-03206,540,Evans Ave,The East Mall,East,Evans Ave,North,T9626,3,,B,Existing,Provincial,00TS1528,Yes,Existing,0,301270.85,4830250.728999999,-79.54372159,43.612185267,"{u'type': u'Point', u'coordinates': (-79.5437215877, 43.61218527)}"
658157,3049,TR-03462,1278,The Queensway,The Queensway,North,Kipling Ave,East,T6897,3,shoptheQueensway.com,LK,Existing,Provincial,00TS5164,Yes,Existing,0,302658.29,4831246.877,-79.526536947,43.621157286000006,"{u'type': u'Point', u'coordinates': (-79.5265369523, 43.6211572916)}"
658158,3055,TR-03485,5800,Yonge St,Yonge St,West,Drewry Ave,South,T9013,18,,LK,Existing,Provincial,00TS9040,Yes,Existing,0,311496.25899999996,4849362.725,-79.416804556,43.784195881,"{u'type': u'Point', u'coordinates': (-79.4168045547, 43.7841958872)}"
658159,3057,TR-03489,2223,Steeles Ave W,Steeles Ave W,South,Alness St,East,T8258,6,DuKe Heights,LK,Existing,Provincial,00TS9472,Yes,Existing,0,306583.983,4849483.12,-79.47783508100001,43.785307707,"{u'type': u'Point', u'coordinates': (-79.4778350848, 43.7853077108)}"
658160,3063,TR-03031,1700,Eglinton Ave E,Sloane Ave,East,Eglinton Ave E,North,T8104,16,,LKN,Existing,Provincial,S3408104,Yes,Existing,0,319857.608,4842965.606000001,-79.313101439,43.72649165,"{u'type': u'Point', u'coordinates': (-79.3131014448, 43.7264916485)}"
658161,3064,TR-03033,3600,Ellesmere Rd,Morrish Rd,West,Ellesmere Rd,North,T11384,25,,LKN,Existing,Provincial,S4411384,Yes,Existing,0,331071.4,4850100.732,-79.173566015,43.790402897,"{u'type': u'Point', u'coordinates': (-79.1735660145, 43.7904029026)}"
658162,3067,TR-03045,4770,Sheppard Ave E,Sheppard Ave E,North,Shorting Rd,West,T7193,23,Sheppard East Village,LK,Existing,Provincial,00TS1496,Yes,Existing,0,324593.19800000003,4850116.8610000005,-79.254059141,43.790749633999994,"{u'type': u'Point', u'coordinates': (-79.2540591469, 43.7907496379)}"
658163,3072,TR-03062,401,Parliament St,Gerrard St E,North,Parliament St,East,T1102,13,Cabbagetown,LK,Existing,Provincial,00TS6078,Yes,Existing,0,315542.063,4835799.185,-79.366809672,43.662059805,"{u'type': u'Point', u'coordinates': (-79.3668096716, 43.6620598113)}"
658164,3074,TR-03070,338,Cook Rd,Sentinel Rd,West,Cook Rd,North,T15130,7,,LKN,Temporarily Removed,Provincial,S0815130,Yes,Existing,0,304689.608,4847466.187,-79.50137113699999,43.767155112,"{u'type': u'Point', u'coordinates': (-79.5013711393, 43.7671551104)}"
658165,3075,TR-03072,375,Queen's Plate Dr,Queen's Plate Dr,North,Highway 27 N,East,T12037,1,,LKN,Temporarily Removed,Provincial,S0212037,Yes,Existing,0,296952.44800000003,4842552.103,-79.597399802,43.722880907,"{u'type': u'Point', u'coordinates': (-79.5973998079, 43.7228809103)}"
658166,3080,TR-03182,1656,Queen St W,Queen St W,North,Triller Ave,East,T6857,4,Parkdale Village,LK,Existing,Provincial,00TS6574,Yes,Existing,0,309366.393,4833266.343,-79.443402865,43.63932437,"{u'type': u'Point', u'coordinates': (-79.4434028616, 43.6393243687)}"
658167,3085,TR-03027,,,Sheppard Ave E,North,Ecopark Gt,East,T14123,25,,T,Existing,Provincial,S4214123,Yes,Existing,0,330296.099,4851811.451,-79.183117971,43.805828175,"{u'type': u'Point', u'coordinates': (-79.1831179648, 43.8058281752)}"
658168,3087,TR-03032,,,Mcnicoll Ave,North,Midland Ave,East,T12033,23,,LKN,Existing,Provincial,S4112033,Yes,Existing,0,321545.727,4852775.699,-79.291842217,43.814757207,"{u'type': u'Point', u'coordinates': (-79.2918422219, 43.8147572109)}"
658169,3095,TR-03228,1111,Arrow Rd,Arrow Rd,East,Finch Ave W,South,T13457,7,Emery Village,LKN,Existing,Provincial,S0713457,Yes,Existing,0,302031.501,4845698.903,-79.53437742199999,43.75124229,"{u'type': u'Point', u'coordinates': (-79.5343774182, 43.751242291)}"
658170,3099,TR-03237,75,International Blvd,International Blvd,South,Galaxy Blvd,West,T9296,1,,LKN,Existing,Provincial,S0209296,Yes,Existing,0,297883.21,4837571.098999999,-79.58578373,43.678054794,"{u'type': u'Point', u'coordinates': (-79.5857837303, 43.6780547985)}"
658171,3100,TR-03245,1,William Morgan Dr,Overlea Blvd,North,William Morgan Dr,West,T2986,15,,LK,Existing,Provincial,00TS8888,Yes,Existing,0,317556.625,4840914.268999999,-79.34171028,43.708070241,"{u'type': u'Point', u'coordinates': (-79.3417102808, 43.7080702421)}"
658172,3102,TR-03251,2051,Bridletowne Crcl,Finch Ave E,North,Bridletowne Crcl,East,T2495,22,,V,Existing,Provincial,00TS9704,Yes,Existing,0,319928.51,4850878.473,-79.311998499,43.797714993999996,"{u'type': u'Point', u'coordinates': (-79.3119984932, 43.7977149997)}"
658173,3103,TR-03256,,,Finch Ave E,North,Mccowan Rd,East,T2529,23,,V,Existing,Provincial,00TS9698,Yes,Existing,0,323608.902,4852056.522,-79.266221376,43.80823429,"{u'type': u'Point', u'coordinates': (-79.2662213738, 43.8082342882)}"
658174,3111,TR-03279,1000,Dovercourt Rd,Dovercourt Rd,West,Hallam St,North,T10767,9,Dovercourt Village,LK,Existing,Provincial,00TS7714,Yes,Existing,0,310290.916,4836391.6680000005,-79.431912293,43.66745026,"{u'type': u'Point', u'coordinates': (-79.4319122992, 43.6674502662)}"
658175,3112,TR-03504,1839,Albion Rd,Albion Rd,South,Carrier Dr,West,T3268,1,,LK,Existing,Provincial,0TS12396,Yes,Existing,0,295568.484,4845059.092,-79.614619858,43.745430916000004,"{u'type': u'Point', u'coordinates': (-79.6146198626, 43.7454309194)}"
658176,3113,TR-03506,50,Rexdale Blvd,Bergamot Ave,East,Rexdale Blvd,North,T6254,1,,LKN,Existing,Provincial,S0206254,Yes,Existing,0,299989.434,4841548.295,-79.559697338,43.713871288,"{u'type': u'Point', u'coordinates': (-79.5596973438, 43.713871289)}"
658177,3118,TR-03526,2157,Lawrence Ave E,Birchmount Rd,East,Lawrence Ave E,South,T429,21,Wexford Heights,LK,Existing,Provincial,0TS12482,Yes,Existing,0,322149.05,4845275.968,-79.284585174,43.747237545,"{u'type': u'Point', u'coordinates': (-79.2845851774, 43.7472375442)}"
658178,3119,TR-03529,1170,Birchmount Rd,Birchmount Rd,West,Flora Dr,North,T414,21,,LKN,Existing,Provincial,S3700414,Yes,Existing,0,322290.943,4844722.886,-79.282841365,43.742255838,"{u'type': u'Point', u'coordinates': (-79.2828413697, 43.7422558377)}"
658179,3144,SH-00323,1571,Sandhurst Crcl,Finch Ave E,North,Sandhurst Crcl,East,T2548,23,,D,Existing,Enseicom,,Yes,Existing,0,323296.554,4851964.529,-79.270106744,43.807414127,"{u'type': u'Point', u'coordinates': (-79.270106738, 43.8074141306)}"
658180,3152,SH-01984,30,Eglinton Ave E,Eglinton Ave E,North,Holly St,West,T5081,12,,B,Temporarily Removed,Enseicom,,Yes,Temporarily Removed,0,313074.202,4840792.532,-79.397331888,43.707037945,"{u'type': u'Point', u'coordinates': (-79.3973318821, 43.7070379462)}"
658181,3185,SH-03421,28,Lionhead Trl,Sheppard Ave E,South,Meadowvale Rd,East,T7212,25,,D,Existing,Enseicom,,Yes,Existing,0,331356.245,4852104.126,-79.16992749,43.808425238999995,"{u'type': u'Point', u'coordinates': (-79.1699274892, 43.8084252406)}"
658182,3196,TR-03289,666,Burnhamthorpe Rd,Burnhamthorpe Rd,South,Saturn Rd,West,T688,2,,LKN,Existing,Provincial,S0300688,Yes,Existing,0,298484.278,4833547.927,-79.578282077,43.641846217,"{u'type': u'Point', u'coordinates': (-79.5782820797, 43.6418462196)}"
658183,3199,TR-03296,3279,Kingston Rd,Kingston Rd,South,Ravine Dr,West,T4258,20,,LKN,Existing,Provincial,S3604258,Yes,Existing,0,326966.655,4843554.263,-79.224838874,43.731611883,"{u'type': u'Point', u'coordinates': (-79.2248388767, 43.7316118885)}"
658184,3206,TR-03318,3560,St Clair Ave E,Kennedy Rd,East,St Clair Ave E,North,T2762,20,,LK,Existing,Provincial,TS9874,Yes,Existing,0,324039.849,4841902.411,-79.26122890100001,43.716824978000005,"{u'type': u'Point', u'coordinates': (-79.2612288968, 43.7168249811)}"
658185,3230,TR-03152,152,Oakwood Ave,Oakwood Ave,West,St Clair Ave W,North,T5916,9,Regal Heights Village,LK,Existing,Provincial,00TS6392,Yes,Existing,0,309970.872,4837767.054,-79.435867677,43.679832843,"{u'type': u'Point', u'coordinates': (-79.4358676797, 43.679832849)}"
658186,3233,TR-03161,2,Anglesey Blvd,Royal York Rd,West,Anglesey Blvd,North,T6972,2,,LK,Existing,Provincial,0TS12410,Yes,Existing,0,303204.234,4836242.732,-79.519787158,43.66612821,"{u'type': u'Point', u'coordinates': (-79.5197871638, 43.6661282082)}"
658187,3234,TR-03163,,,Eglinton Ave W,South,Lloyd Manor Rd,West,T2377,2,,B,Existing,Provincial,00TS1388,Yes,Existing,0,300120.31899999996,4837277.266,-79.558036019,43.675427371000005,"{u'type': u'Point', u'coordinates': (-79.5580360227, 43.6754273692)}"
658188,3236,TR-03167,1760,Martin Grove Rd,Martin Grove Rd,West,Finch Ave W,South,T5615,1,,B,Temporarily Removed,Provincial,00TS1358,Yes,Existing,0,297438.23,4844001.473,-79.591390375,43.735931988000004,"{u'type': u'Point', u'coordinates': (-79.5913903719, 43.7359319943)}"
658189,3240,TR-03185,268,Morningview Trl,Morningview Trl,West,Old Finch Ave,South,T13325,25,,LKN,Existing,Provincial,S4213325,Yes,Existing,0,328787.36699999997,4853572.441000001,-79.201790343,43.821729264,"{u'type': u'Point', u'coordinates': (-79.2017903402, 43.8217292647)}"
658190,3241,TR-03187,74,Staines Rd,Morningside Ave,North,Staines Rd,West,T14990,25,,LKN,Existing,Provincial,S4214990,Yes,Existing,0,327178.897,4853347.051,-79.22179593,43.819750953,"{u'type': u'Point', u'coordinates': (-79.2217959323, 43.8197509595)}"
658191,3256,TR-03693,950,Warden Ave,Warden Ave,West,Bertrand Ave,North,T8535,21,,LKN,Existing,Provincial,S3708535,Yes,Existing,0,321722.791,4843718.61,-79.28992681,43.73322936899999,"{u'type': u'Point', u'coordinates': (-79.2899268135, 43.7332293701)}"
658192,3262,SH-03949,346,Eglinton Ave W,Eglinton Ave W,North,Avenue Rd,West,T2324,8,The Eglinton Way,B,Temporarily Removed,Enseicom,,Yes,Temporarily Removed,0,312129.456,4840517.923,-79.409058218,43.704576045,"{u'type': u'Point', u'coordinates': (-79.4090582196, 43.7045760466)}"
658193,3282,SH-00629,4228,Midland Ave,Steeles Ave E,South,Midland Ave,West,T9782,22,,D,Existing,Enseicom,,Yes,Existing,0,321075.386,4853995.547,-79.29765168,43.82574760399999,"{u'type': u'Point', u'coordinates': (-79.2976516808, 43.8257476062)}"
658194,3285,SH-02138,6212B-6600B,Yonge St,Yonge St,West,Nipigon Ave,North,T9059,18,,A,Existing,Enseicom,,Yes,Existing,0,311226.793,4850835.359,-79.420134793,43.797453645,"{u'type': u'Point', u'coordinates': (-79.4201347932, 43.797453646)}"
658195,3294,TR-03796,2611,Lawrence Ave E,Lawrence Ave E,South,Midland Ave,East,T5294,21,,T,Existing,Provincial,S3705294,Yes,Existing,0,323784.814,4845760.647,-79.264257719,43.751560115,"{u'type': u'Point', u'coordinates': (-79.2642577213, 43.7515601195)}"
658196,3295,TR-03797,,,Sheppard Ave E,North,Neilson Rd,East,T7223,25,,LK,Existing,Provincial,00TS1470,Yes,Existing,0,327541.94399999996,4850966.956,-79.217383786,43.798316648000004,"{u'type': u'Point', u'coordinates': (-79.2173837862, 43.7983166472)}"
658197,3297,TR-03799,,,Steeles Ave E,South,Mccowan Rd,West,T10919,23,,B,Existing,Enseicom,,Yes,Existing,0,322850.885,4854564.048,-79.275558279,43.830823468999995,"{u'type': u'Point', u'coordinates': (-79.2755582752, 43.8308234749)}"
658198,3299,TR-03804,2,Altair Ave,Victoria Park Ave,East,Altair Ave,North,T8428,22,,LK,Existing,Provincial,0TS12658,Yes,Existing,0,318709.369,4849404.623,-79.327186877,43.784472644,"{u'type': u'Point', u'coordinates': (-79.3271868776, 43.7844726487)}"
658199,3300,TR-03805,5201,Dufferin St,Steeles Ave W,South,Dufferin St,East,T8270,6,,LK,Existing,Provincial,00TS9300,Yes,Existing,0,307249.48600000003,4849697.6280000005,-79.469565626,43.787236621999995,"{u'type': u'Point', u'coordinates': (-79.4695656319, 43.7872366258)}"
658200,3316,SH-01157,2180,Yonge St,Yonge St,West,Soudan Ave,North,T8958,12,,A,Existing,Enseicom,,Yes,Existing,0,313018.886,4840513.1,-79.39802251399999,43.704523315,"{u'type': u'Point', u'coordinates': (-79.3980225181, 43.7045233207)}"
658201,3349,TR-05315,163,Dundas St E,Dundas St E,South,Jarvis St,West,T2118,13,,LK,Existing,Provincial,0TS13610,Yes,Existing,0,314891.484,4835226.145,-79.37488686399999,43.656910801,"{u'type': u'Point', u'coordinates': (-79.3748868612, 43.6569108057)}"
658202,3355,TR-05324,,,Weston Rd,West,Ormont Dr,South,T8702,7,Emery Village,LK,Existing,Provincial,TS13339,Yes,Existing,0,301172.307,4847016.353999999,-79.545055223,43.763097211,"{u'type': u'Point', u'coordinates': (-79.5450552241, 43.7630972106)}"
658203,3358,TR-05330,,,Weston Rd,East,Toryork Dr,South,T9104,7,Emery Village,KR2,Existing,Provincial,TS13319P,Yes,Existing,0,301376.289,4845914.301,-79.542514786,43.753178388,"{u'type': u'Point', u'coordinates': (-79.5425147848, 43.7531783944)}"
658204,3361,TR-05334,1,Imogene Ave,Weston Rd,East,Imogene Ave,South,T8731,7,Emery Village,LK,Existing,Provincial,TS13317,Yes,Existing,0,301566.853,4844740.816000001,-79.540141346,43.742616465,"{u'type': u'Point', u'coordinates': (-79.5401413499, 43.7426164712)}"
658205,3363,TR-05336,3251,Weston Rd,Weston Rd,East,Coronado Crt,South,T8709,7,Emery Village,KR1,Existing,Provincial,,Yes,Existing,0,301613.118,4844464.226,-79.53956530100001,43.740127023,"{u'type': u'Point', u'coordinates': (-79.5395653043, 43.7401270253)}"
658206,3364,TR-05337,3208,Weston Rd,Weston Rd,West,Verobeach Blvd,North,T8773,7,Emery Village,KR1,Existing,Provincial,TS13347P,Yes,Existing,0,301626.201,4844248.539,-79.53940159999999,43.738185634,"{u'type': u'Point', u'coordinates': (-79.5394016051, 43.7381856355)}"
658207,3366,TR-05342,2775,St Clair Ave E,Rexleigh Dr,East,St Clair Ave E,South,T3094,19,,LKN,Existing,Provincial,S3103094,Yes,Existing,0,320354.666,4840744.74,-79.306996056,43.706490919,"{u'type': u'Point', u'coordinates': (-79.3069960512, 43.7064909225)}"
658208,3367,TR-05343,136,Wye Valley Rd,Ellesmere Rd,South,Wye Valley Rd,West,T7721,21,,LKN,Existing,Provincial,,Yes,Existing,0,322177.61699999997,4847245.569,-79.284166766,43.764965509,"{u'type': u'Point', u'coordinates': (-79.2841667651, 43.7649655103)}"
658209,3411,SH-01625,2,Sandhurst Crcl,Finch Ave E,South,Sandhurst Crcl,West,T2547,23,,C,Existing,Enseicom,,Yes,Existing,0,323259.821,4851919.132,-79.270564857,43.807006426,"{u'type': u'Point', u'coordinates': (-79.2705648521, 43.8070064278)}"
658210,3418,SH-03598,2550,Pharmacy Ave,Finch Ave E,South,Pharmacy Ave,West,T2538,22,,D,Existing,Enseicom,,Yes,Existing,0,318766.923,4850474.317,-79.326443963,43.794099982,"{u'type': u'Point', u'coordinates': (-79.3264439585, 43.7940999883)}"
658211,3424,SH-02328,2775,Don Mills Rd,Don Mills Rd E,East,Fairview Mall Dr,North,T1929,17,,B,Existing,Enseicom,,Yes,Existing,0,316978.521,4848850.797,-79.34870381,43.779518083999996,"{u'type': u'Point', u'coordinates': (-79.3487038142, 43.7795180854)}"
658212,3440,SH-03345,50,Queen St W,Queen St W,North,Bay St,West,T260,13,,B,Existing,Enseicom,,Yes,Existing,0,314300.562,4834667.0139999995,-79.382222872,43.651885658999994,"{u'type': u'Point', u'coordinates': (-79.3822228697, 43.6518856633)}"
658213,3462,TR-04105,49,Thorncliffe Park Dr,Thorncliffe Park Dr,East,Milepost Pl,South,T8344,15,,LKN,Existing,Provincial,,Yes,Existing,0,317495.596,4840285.617,-79.342482374,43.702412638999995,"{u'type': u'Point', u'coordinates': (-79.3424823698, 43.7024126404)}"
658214,3463,TR-04106,28,Rosebank Dr,Progress Ave,West,Rosebank Dr,North,T12056,23,,LKN,Existing,Provincial,S4212056,Yes,Existing,0,326187.462,4850315.891,-79.23424184699999,43.792496766000006,"{u'type': u'Point', u'coordinates': (-79.2342418458, 43.7924967712)}"
658215,3464,TR-04107,12,Thorncliffe Park Dr,Thorncliffe Park Dr,East,Overlea Blvd,South,T8348,15,,LKN,Existing,Provincial,S2608348,Yes,Existing,0,316980.865,4840524.683999999,-79.34886335,43.704573166,"{u'type': u'Point', u'coordinates': (-79.3488633457, 43.7045731635)}"
658216,3472,TR-04195,,,Midland Ave,East,Goodland Gt,South,T5705,23,,LKN,Existing,Provincial,S4105705,Yes,Existing,0,322890.001,4848783.415,-79.275267057,43.77879076600001,"{u'type': u'Point', u'coordinates': (-79.275267062, 43.7787907652)}"
658217,3473,TR-04223,755,Oakdale Rd,Oakdale Rd,East,Finch Ave W,South,T5894,7,,LKN,Temporarily Removed,Provincial,S0705894,Yes,Existing,0,302699.74600000004,4845905.303,-79.5260804,43.753102332,"{u'type': u'Point', u'coordinates': (-79.5260803946, 43.7531023331)}"
658218,3476,TR-04205,29,Trudy Rd,Finch Ave E,South,Trudy Rd,East,T2564,17,,LK,Existing,Provincial,0TS12788,Yes,Existing,0,315849.415,4850104.456,-79.36270506,43.790820126999996,"{u'type': u'Point', u'coordinates': (-79.3627050566, 43.7908201309)}"
658219,3477,TR-04216,621,Ellesmere Rd,Ellesmere Rd,South,Birchmount Rd,West,T7678,21,,LK,Existing,Provincial,00TS9838,Yes,Existing,0,321574.714,4847048.401000001,-79.291661037,43.76320467,"{u'type': u'Point', u'coordinates': (-79.291661042, 43.7632046721)}"
658220,3481,TR-04138,1480,Kennedy Rd,Ellesmere Rd,South,Kennedy Rd,West,T7693,21,Kennedy Road,LK,Existing,Provincial,00TS9662,Yes,Existing,0,322394.785,4847316.232,-79.281467202,43.76559643,"{u'type': u'Point', u'coordinates': (-79.281467202, 43.7655964308)}"
658221,3482,TR-04174,600,Sewell's Rd,Morningview Trl,West,Sewell's Rd,North,T13326,25,,LKN,Existing,Provincial,S4213326,Yes,Existing,0,328850.106,4853379.926,-79.201019032,43.819994406999996,"{u'type': u'Point', u'coordinates': (-79.2010190301, 43.8199944053)}"
658222,3488,TR-04200,,,Bushby Dr,North,Mccowan Rd,East,T9609,24,,LKN,Existing,Provincial,S3809609,Yes,Existing,0,324765.026,4848339.508,-79.25199026199999,43.774746951000004,"{u'type': u'Point', u'coordinates': (-79.251990258, 43.7747469493)}"
658223,3493,TR-04175,2851,Morningside Ave,Morningside Ave,East,Oasis Blvd,South,T14104,23,,LKN,Existing,Provincial,S4214104,Yes,Existing,0,326285.015,4854099.143999999,-79.232877957,43.826547053,"{u'type': u'Point', u'coordinates': (-79.2328779541, 43.8265470509)}"
658224,3498,TR-04193,2683,Lawrence Ave E,Lawrence Ave E,South,Brockley Dr,East,T9930,21,,LKN,Existing,Provincial,S3709930,Yes,Existing,0,324008.531,4845826.704,-79.261477396,43.752148945,"{u'type': u'Point', u'coordinates': (-79.2614773971, 43.7521489432)}"
658225,3499,TR-04194,3251,Sheppard Ave E,Sheppard Ave E,South,Palmdale Dr,West,T7224,22,,LK,Existing,Provincial,0TS12986,Yes,Existing,0,319987.577,4848670.212,-79.31132700399999,43.777837023000004,"{u'type': u'Point', u'coordinates': (-79.3113270053, 43.7778370225)}"
658226,3500,TR-04204,3000,Victoria Park Ave,Victoria Park Ave,West,Ernest Ave,North,T8458,17,,LKN,Existing,Provincial,S3308458,Yes,Existing,0,318403.196,4850229.517,-79.330969898,43.791903293999994,"{u'type': u'Point', u'coordinates': (-79.3309699007, 43.7919032939)}"
658227,3513,TR-04221,3025,Lake Shore Blvd W,Lake Shore Blvd W,South,Tenth St,West,T5150,3,Lakeshore Village,LKN,Existing,Provincial,S0605150,Yes,Existing,0,304091.91,4828885.568,-79.508770532,43.599904885,"{u'type': u'Point', u'coordinates': (-79.5087705317, 43.599904891)}"
658228,3514,TR-04145,720,College St,College St,North,Crawford St,East,T823,11,Little Italy,DIG-RE,Existing,Provincial,DST0007A,Yes,Existing,0,311346.221,4835036.955,-79.418842891,43.655247493000005,"{u'type': u'Point', u'coordinates': (-79.4188428908, 43.6552474974)}"
658229,3516,TR-05191,697,Markham Rd,Markham Rd,East,Greenholm Crct,South,T15535,24,,LK,Existing,Provincial,,Yes,Existing,0,326862.932,4846937.3889999995,-79.225987534,43.76206685,"{u'type': u'Point', u'coordinates': (-79.22598753, 43.7620668557)}"
658230,3517,TR-05194,2061,McCowan Rd,McCowan Rd,East,Commander Blvd,South,T1286,23,,LK,Existing,Provincial,,Yes,Existing,0,324027.1,4850635.07,-79.261074564,43.795428985,"{u'type': u'Point', u'coordinates': (-79.2610745675, 43.7954289866)}"
658231,3521,TR-05202,3039,Kennedy Rd,Kennedy Rd,East,Perthshire St,South,T10600,22,,LK,Existing,Provincial,,Yes,Existing,0,320873.74100000004,4852101.7069999995,-79.300215521,43.808705483999994,"{u'type': u'Point', u'coordinates': (-79.3002155176, 43.8087054828)}"
658232,3524,TR-05207,,,McCowan Rd,East,Brimorton Dr,South,T5674,24,,LK,Existing,Provincial,,Yes,Existing,0,325082.706,4847096.566000001,-79.248090961,43.763550484,"{u'type': u'Point', u'coordinates': (-79.248090967, 43.7635504898)}"
658233,3525,TR-05208,950,McCowan Rd,McCowan Rd,West,Meldazy Dr,North,T5676,21,,LKN,Existing,Provincial,S3805676,Yes,Existing,0,325108.353,4846936.161,-79.247778503,43.76210596600001,"{u'type': u'Point', u'coordinates': (-79.247778503, 43.7621059665)}"
658234,3528,TR-05212,,,McCowan Rd,East,Bellechasse St,North,T5660,24,,LKN,Existing,Provincial,,Yes,Existing,0,325155.978,4846845.413,-79.24719046,43.761287829,"{u'type': u'Point', u'coordinates': (-79.2471904651, 43.7612878281)}"
658235,3533,TR-03568,379,Wilson Ave,Wilson Ave,South,401 C W Wilson Av Ramp,West,T15234,6,,LK,Existing,Provincial,0TS13048,Yes,Existing,0,309788.54,4844056.103,-79.438070815,43.73644349,"{u'type': u'Point', u'coordinates': (-79.4380708156, 43.7364434904)}"
658236,3537,TR-00880,2,Fundy Bay Blvd,Birchmount Rd,West,Fundy Bay Blvd,North,T418,22,,LKN,Existing,Provincial,S3900418,Yes,Existing,0,319895.348,4852361.34,-79.31236881699999,43.811063068,"{u'type': u'Point', u'coordinates': (-79.3123688227, 43.8110630658)}"
658237,3544,TR-05221,1853,Avenue Rd,Avenue Rd,East,Old Orchard Grv,South,T14416,8,,LKN,Existing,Provincial,,Yes,Existing,0,311312.244,4843511.973,-79.41916172,43.731533837,"{u'type': u'Point', u'coordinates': (-79.4191617167, 43.7315338426)}"
658238,3545,TR-05223,2029,Avenue Rd,Avenue Rd,East,Dunblaine Ave,South,T59,8,,LKN,Existing,Provincial,,Yes,Existing,0,311249.729,4843984.025,-79.419932066,43.735783435,"{u'type': u'Point', u'coordinates': (-79.419932071, 43.7357834331)}"
