_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
2472730,470,SH-00976,17,Clappison Blvd,,,Adenmore Rd,,,25,,Standard Daytech,Existing,Daytech,,No,,0,333965.6,4849126.786,-79.137657913,43.781528079,"{u'type': u'Point', u'coordinates': (-79.137657907, 43.7815280789)}"
2472731,476,SH-00971,4505,Sheppard Ave E,Sheppard Ave E,South,Brownspring Rd,West,T7147,23,Sheppard East Village,C,Existing,Enseicom,,No,,0,323729.644,4849835.115,-79.264799109,43.788236208,"{u'type': u'Point', u'coordinates': (-79.2647991113, 43.7882362097)}"
2472732,478,SH-03063,281,Queen St E,Queen St E,South,Ontario St,West,T3060,13,,A,Existing,Enseicom,,No,,0,315491.46,4834998.975,-79.367452934,43.654857588999995,"{u'type': u'Point', u'coordinates': (-79.3674529398, 43.6548575908)}"
2472733,492,SH-00215,5650,Yonge St,Finch Ave W,North,Yonge St,West,T9130,18,,A,Existing,Enseicom,,No,,0,311548.149,4848872.902,-79.416166027,43.77978645100001,"{u'type': u'Point', u'coordinates': (-79.4161660264, 43.779786449)}"
2472734,503,SH-03603,662,King St W,King St W,North,Bathurst St,East,T4156,10,,B,Existing,Enseicom,,Yes,Existing,0,312677.113,4833794.776000001,-79.402361223,43.6440533,"{u'type': u'Point', u'coordinates': (-79.4023612253, 43.6440533055)}"
2472735,506,SH-01214,250,Bowie Ave,Caledonia Rd,West,Bowie Ave,North,T704,8,,A,Existing,Enseicom,,No,,0,307787.647,4839457.119,-79.462936004,43.695057616999996,"{u'type': u'Point', u'coordinates': (-79.4629359992, 43.695057617)}"
2472736,520,SH-01777,3501,Eglinton Ave W,Eglinton Ave W,South,Black Creek Dr,West,,5,,Standard Daytech,Existing,Daytech,,No,,0,306151.314,4838685.166,-79.483237874,43.688113815,"{u'type': u'Point', u'coordinates': (-79.4832378708, 43.6881138194)}"
2472737,522,SH-02461,955,O'Connor Dr,O'Connor Dr,East,Gardens Cres,South,T7997,19,,B,Existing,Enseicom,,Yes,Existing,0,320055.665,4840930.2530000005,-79.310700813,43.708166967,"{u'type': u'Point', u'coordinates': (-79.3107008123, 43.7081669703)}"
2472738,523,SH-02952,779,The Queensway,The Queensway,South,Smith Cres,East,T6881,3,shoptheQueensway.com,D,Existing,Enseicom,,Yes,Existing,0,304359.435,4831740.591,-79.505459242,43.625604362,"{u'type': u'Point', u'coordinates': (-79.5054592425, 43.6256043604)}"
2472739,527,SH-02132,5001,Finch Ave E,Finch Ave E,South,Mccowan Rd,West,T1055,23,,C,Existing,Enseicom,,No,,0,323569.82,4852011.776000001,-79.266708689,43.807832521,"{u'type': u'Point', u'coordinates': (-79.2667086933, 43.8078325203)}"
2472740,537,SH-03360,762,Broadview Ave,Danforth Ave,South,Broadview Ave,West,T870,14,Broadview Danforth,B,Existing,Enseicom,,Yes,Existing,0,316164.914,4837356.063999999,-79.35905421,43.676064491000005,"{u'type': u'Point', u'coordinates': (-79.3590542051, 43.6760644944)}"
2472741,538,SH-01069,72,Croach Cres,Finch Ave E,South,Middlefield Rd,West,T2532,23,,B,Existing,Enseicom,,Yes,Existing,0,324256.203,4852217.961,-79.25817018,43.809670668,"{u'type': u'Point', u'coordinates': (-79.2581701807, 43.8096706656)}"
2472742,546,SH-02637,1800,Yonge St,Yonge St,West,Merton St,North,T10800,12,Midtown Yonge,B,Existing,Enseicom,,Yes,Existing,0,313157.995,4839598.898,-79.396310683,43.696292793000005,"{u'type': u'Point', u'coordinates': (-79.3963106804, 43.6962927911)}"
2472743,557,SH-03766,91,Parliament St,King St E,North,Parliament St,East,T4141,13,,B,Existing,Enseicom,,Yes,Existing,0,315845.665,4834782.438999999,-79.363066134,43.652903302,"{u'type': u'Point', u'coordinates': (-79.3630661347, 43.6529033029)}"
2472744,565,SH-01961,940,The East Mall,The East Mall,West,Eglinton Ave W,South,T2208,2,,A,Existing,Enseicom,,No,,0,299060.553,4836828.38,-79.571174148,43.67137936899999,"{u'type': u'Point', u'coordinates': (-79.5711741434, 43.6713793753)}"
2472745,567,SH-03368,931,Yonge St,Yonge St,East,Baxter St,North,T3211,11,,A,Existing,Enseicom,,No,,0,313767.51,4837283.72,-79.388787561,43.675446091000005,"{u'type': u'Point', u'coordinates': (-79.3887875554, 43.6754460973)}"
2472746,568,SH-02843,98,Angus Dr,Leslie St,East,Finch Ave E,South,T5442,17,,A,Existing,Enseicom,,No,,0,315445.428,4849983.511,-79.367727195,43.789737407,"{u'type': u'Point', u'coordinates': (-79.3677272005, 43.7897374107)}"
2472747,569,SH-02989,3220,Kingston Rd,Kingston Rd,North,Pine Ridge Dr,East,T4220,20,,C,Existing,Enseicom,,No,,0,326835.386,4843438.706,-79.226473072,43.730575658,"{u'type': u'Point', u'coordinates': (-79.2264730723, 43.7305756559)}"
2472748,574,SH-03207,25,Thunder Grv,,,Finch Ave E,,,23,,Standard Daytech,Existing,Daytech,,No,,0,323583.874,4852096.208000001,-79.26653106,43.808592133999994,"{u'type': u'Point', u'coordinates': (-79.2665310566, 43.8085921392)}"
2472749,586,SH-03682,1901,Mccowan Rd,Mccowan Rd,East,Nugget Ave,South,T1310,23,Sheppard East Village,B,Existing,Enseicom,,Yes,Existing,0,324151.322,4850228.208000001,-79.259545627,43.791763558,"{u'type': u'Point', u'coordinates': (-79.2595456212, 43.7917635618)}"
2472750,593,SH-03386,4899-4931,Bathurst St,Bathurst St,East,Finch Ave W,South,T136,18,,A,Existing,Enseicom,,No,,0,309412.395,4848179.213,-79.442704987,43.773558826000006,"{u'type': u'Point', u'coordinates': (-79.4427049883, 43.7735588273)}"
2472751,594,SH-03770,2,Old Burnhamthorpe Rd,Burnhamthorpe Cres,North,Old Burnhamthorpe Rd,East,T685,2,,A,Existing,Enseicom,,No,,0,298694.36100000003,4833651.35,-79.57567931,43.642778918999994,"{u'type': u'Point', u'coordinates': (-79.5756793149, 43.6427789214)}"
2472752,601,SH-01199,705,Mccowan Rd,Lawrence Ave E,South,Mccowan Rd,East,T9650,24,,C,Existing,Enseicom,,No,,0,325311.082,4846230.914,-79.245287641,43.755752384,"{u'type': u'Point', u'coordinates': (-79.2452876461, 43.7557523835)}"
2472753,602,SH-02710,191,Attwell Dr,Farnboro Rd,South,Attwell Dr,East,T11202,1,,Canopy,Existing,Enseicom,,No,,0,297795.462,4839072.257,-79.586891503,43.691566343999995,"{u'type': u'Point', u'coordinates': (-79.5868915027, 43.6915663449)}"
2472754,614,SH-00913,1165,Leslie St,Leslie St,East,,,T9165,16,,A,Existing,Enseicom,,No,,0,316775.89,4843078.313999999,-79.351349803,43.727562303999996,"{u'type': u'Point', u'coordinates': (-79.3513497979, 43.7275623016)}"
2472755,616,SH-02797,1581,The Queensway,The Queensway,South,Atomic Ave,West,T6871,3,,A,Existing,Enseicom,,No,,0,301491.641,4830849.94,-79.540989932,43.617580032,"{u'type': u'Point', u'coordinates': (-79.540989938, 43.6175800303)}"
2472756,617,SH-01740,155,Rochman Blvd,Markham Rd,West,Rochman Blvd,South,T5581,24,,B,Existing,Enseicom,,No,,0,326770.305,4847162.23,-79.227128709,43.764093419,"{u'type': u'Point', u'coordinates': (-79.2271287075, 43.7640934198)}"
2472757,618,SH-02198,3181,Finch Ave E,Bayview Ave,East,Finch Ave E,North,T292,17,,A,Existing,Enseicom,,No,,0,313481.572,4849525.98,-79.392136084,43.785644749,"{u'type': u'Point', u'coordinates': (-79.392136089, 43.785644751)}"
2472758,624,SH-02178,815,Eglinton Ave E,,,Parklea Dr,,,15,,Standard Daytech,Existing,Daytech,,No,,0,315724.09,4841471.853999999,-79.364437792,43.713118427,"{u'type': u'Point', u'coordinates': (-79.3644377877, 43.7131184259)}"
2472759,632,TR-04079,1,Dean Park Rd,Meadowvale Rd,West,Dean Park Rd,North,1536,25,,C,Existing,Provincial,S4406578,No,,0,331427.685,4851652.688,-79.169062,43.804359291000004,"{u'type': u'Point', u'coordinates': (-79.1690619968, 43.8043592954)}"
2472760,633,TR-04080,194,Wellesley St E,Wellesley St E,North,Sherbourne St,East,T8637,13,,A,Existing,Enseicom,,No,,0,314925.106,4836369.9,-79.374448562,43.66720565600001,"{u'type': u'Point', u'coordinates': (-79.3744485675, 43.6672056549)}"
2472761,635,SH-02551,895,Lawrence Ave E,The Donway W,West,Lawrence Ave E,South,T5261,16,,A,Existing,Enseicom,,No,,0,317154.261,4844047.756,-79.346631037,43.736282233000004,"{u'type': u'Point', u'coordinates': (-79.3466310346, 43.7362822387)}"
2472762,640,SH-03284,1000,Jane St,Eglinton Ave E,South,Jane St,West,T2364,5,,A,Existing,Enseicom,,No,,0,304869.494,4838252.225,-79.49913803300001,43.684218011000006,"{u'type': u'Point', u'coordinates': (-79.4991380301, 43.6842180113)}"
2472763,645,SH-00957,1300,Sheppard Ave W,Sheppard Ave W,North,Tuscan Gt,East,T3113,6,DuKe Heights,A,Existing,Enseicom,,No,,0,306188.659,4845901.32,-79.482756014,43.753068151,"{u'type': u'Point', u'coordinates': (-79.4827560123, 43.7530681561)}"
2472764,646,SH-00242,777,Kipling Ave,Kipling Ave,West,Norseman St,South,T4352,3,,A,Existing,Enseicom,,No,,0,302359.953,4832148.39,-79.530237578,43.62927125,"{u'type': u'Point', u'coordinates': (-79.5302375769, 43.6292712528)}"
2472765,652,SH-00039,2699,Jane St,Sheppard Ave W,,Jane St,,T6068,7,,A,Existing,Enseicom,,No,,0,303766.811,4844406.179,-79.51282698899999,43.739610657,"{u'type': u'Point', u'coordinates': (-79.5128269845, 43.7396106596)}"
2472766,654,SH-03846,43,Parliament St,Mill St,North,Parliament St,East,T6603,13,,A,Existing,Enseicom,,No,,0,315941.498,4834497.977,-79.36188396,43.65034133,"{u'type': u'Point', u'coordinates': (-79.3618839578, 43.6503413363)}"
2472767,656,SH-02424,47,Winstanly Cres,Sheppard Ave E,North,Brenyon Way,West,T7160,25,,D,Existing,Enseicom,,Yes,Existing,0,328319.411,4851207.768,-79.207711694,43.80045989600001,"{u'type': u'Point', u'coordinates': (-79.2077116885, 43.8004598987)}"
2472768,661,SH-00602,66,Harbord St,,,Harbord St,,,11,,Canopy,Existing,Daytech,,No,,0,312699.777,4835878.932,-79.402049813,43.662813265,"{u'type': u'Point', u'coordinates': (-79.4020498136, 43.6628132689)}"
2472769,662,SH-00776,,,Senlac Rd,West,Burnett Ave,North,T7110,18,,C,Existing,Enseicom,,No,,0,310905.30600000004,4846942.402,-79.42417418,43.762415278999995,"{u'type': u'Point', u'coordinates': (-79.4241741782, 43.7624152835)}"
2472770,699,SH-03628,1671,Queen St E,,,Kingston Rd,,,19,,Canopy,Existing,Daytech,,No,,0,319887.844,4836369.533,-79.312910836,43.667118195,"{u'type': u'Point', u'coordinates': (-79.3129108388, 43.6671181995)}"
2472771,700,SH-00623,1683,Jane St,Jane St,East,Lawrence Ave W,North,T5379,5,,C,Existing,Enseicom,,No,,0,304514.51,4840343.79,-79.50354219100001,43.703044746,"{u'type': u'Point', u'coordinates': (-79.5035421877, 43.7030447489)}"
2472772,703,SH-03525,8,Templar Dr,Kipling Ave,East,Holywell Dr,South,T4324,2,,A,Existing,Enseicom,,No,,0,300311.356,4838697.031,-79.555678652,43.68820829,"{u'type': u'Point', u'coordinates': (-79.5556786568, 43.6882082886)}"
2472773,711,SH-02285,700,King St W,Bathurst St,West,King St W,North,T162,10,,A,Existing,Enseicom,,No,,0,312633.292,4833797.588,-79.402904362,43.644079081,"{u'type': u'Point', u'coordinates': (-79.4029043559, 43.64407908)}"
2472774,720,SH-03967,52,Rabbit Lane,The East Mall,East,West Deane Park Dr,South,T2223,2,,C,Existing,Enseicom,,No,,0,299241.637,4835468.838,-79.56891453899999,43.659143065,"{u'type': u'Point', u'coordinates': (-79.5689145445, 43.6591430635)}"
2472775,726,SH-01862,3,Carl Shepway,Sheppard Ave E,North,Maris Shepway,East,T7215,17,,C,Existing,Enseicom,,No,,0,315959.173,4848027.708000001,-79.36138445,43.772125406,"{u'type': u'Point', u'coordinates': (-79.3613844536, 43.7721254106)}"
2472776,738,SH-03329,3083,Yonge St,Lawrence Ave E,South,Yonge St,East,T1235,15,Yonge Lawrence Village,A,Existing,Enseicom,,No,,0,312713.026,4842794.2930000005,-79.401784005,43.72506022100001,"{u'type': u'Point', u'coordinates': (-79.4017840019, 43.7250602233)}"
2472777,747,SH-01498,31,Keyworth Trl,Mccowan Rd,West,Channel Nine Crt,North,T1309,23,,A,Existing,Enseicom,,No,,0,324375.469,4849538.348,-79.256785639,43.785548197,"{u'type': u'Point', u'coordinates': (-79.2567856348, 43.785548196)}"
2472778,752,SH-01276,1600,Keele St,Rogers Rd,South,Keele St,West,T6030,5,Rogers Road,A,Existing,Enseicom,,No,,0,307066.779,4838007.124,-79.471885001,43.682008325,"{u'type': u'Point', u'coordinates': (-79.471885003, 43.6820083271)}"
2472779,757,SH-00646,92,Glenstroke Dr,Sheppard Ave E,South,Havenview Rd,West,T7188,23,Sheppard East Village,A,Existing,Enseicom,,No,,0,324955.248,4850200.509,-79.24955739,43.791492791,"{u'type': u'Point', u'coordinates': (-79.249557384, 43.791492789)}"
2472780,767,SH-03593,2000,Kipling Ave,,,Kipling Ave,,T4288,1,,D,Existing,Enseicom,,No,,0,299505.738,4841041.675,-79.565694848,43.709307777,"{u'type': u'Point', u'coordinates': (-79.5656948471, 43.7093077788)}"
2472781,770,SH-02118,47,Coxworth Cres,Neilson Rd,West,Silverbell Grv,South,T1402,23,,B,Existing,Enseicom,,Yes,Existing,0,327543.087,4851603.276000001,-79.217342581,43.804044135,"{u'type': u'Point', u'coordinates': (-79.2173425808, 43.8040441368)}"
2472782,774,SH-00705,4751,Steeles Ave E,Silver Star Blvd,East,Steeles Ave E,South,T13337,22,,D,Existing,Enseicom,,Yes,Temporarily Removed,0,320900.01399999997,4853905.985,-79.299834719,43.824945296,"{u'type': u'Point', u'coordinates': (-79.2998347231, 43.8249452956)}"
2472783,776,SH-02745,2,Yorkview Dr,Royal York Rd,West,Yorkview Dr,North,T7043,3,,D,Existing,Enseicom,,Yes,Existing,0,304424.036,4832330.836,-79.50465915699999,43.63091742100001,"{u'type': u'Point', u'coordinates': (-79.5046591523, 43.630917425)}"
2472784,777,SH-01016,657,Spadina Ave,,,Sussex Ave,,,11,,Canopy,Existing,Daytech,,No,,0,312657.311,4836055.937,-79.402573782,43.664406993,"{u'type': u'Point', u'coordinates': (-79.4025737768, 43.6644069988)}"
2472785,783,SH-02640,1335,Dundas St W,Dundas St W,South,Lisgar St,West,T2172,9,Little Portugal,B,Existing,Enseicom,,Yes,Existing,0,310689.446,4834391.476,-79.42699232300001,43.649442803999996,"{u'type': u'Point', u'coordinates': (-79.4269923242, 43.6494428051)}"
2472786,788,SH-02379,3398,Mccowan Rd,Mccowan Rd,West,Alton Towers Crcl,South,T9836,23,,A,Existing,Enseicom,,No,,0,322853.785,4853985.393999999,-79.275541734,43.825614933999994,"{u'type': u'Point', u'coordinates': (-79.2755417362, 43.8256149331)}"
2472787,798,SH-00579,1435,Queen St W,Queen St W,South,Jameson Ave,West,T6840,4,Parkdale Village,D,Existing,Enseicom,,No,,0,309844.374,4833379.966,-79.43747758100001,43.640344046,"{u'type': u'Point', u'coordinates': (-79.4374775756, 43.6403440452)}"
2472788,803,SH-02221,2400,Keele St,,,Lawrence Ave W,,,5,,Standard Daytech,Existing,Daytech,,No,,0,306551.525,4840985.579,-79.47826604699999,43.708819658,"{u'type': u'Point', u'coordinates': (-79.4782660484, 43.7088196559)}"
2472789,806,SH-03338,27,Sultan Pool Dr,Finch Ave W,North,Martin Grove Rd,West,T11200,1,,A,Temporarily Removed,Enseicom,,No,,0,297355.071,4844092.006,-79.592423976,43.736746071999995,"{u'type': u'Point', u'coordinates': (-79.5924239752, 43.7367460711)}"
2472790,807,SH-03554,258,Sheppard Ave E,Sheppard Ave E,North,Willowdale Ave,East,T1545,18,,A,Existing,Enseicom,,No,,0,312897.26,4847139.423,-79.399431854,43.764169607,"{u'type': u'Point', u'coordinates': (-79.3994318499, 43.764169613)}"
2472791,808,SH-02205,3840,Bathurst St,Bathurst St,West,Delhi Ave,South,T81,6,,C,Existing,Enseicom,,No,,0,310053.005,4844442.2639999995,-79.43478390199999,43.73991757899999,"{u'type': u'Point', u'coordinates': (-79.4347838999, 43.7399175832)}"
2472792,809,SH-00160,4685X,Eglinton Ave W,Eglinton Ave W,South,Eglinton Ave W,East,T2382,2,,A,Temporarily Removed,Enseicom,,No,,0,299750.149,4837162.403,-79.562625678,43.674391028,"{u'type': u'Point', u'coordinates': (-79.5626256839, 43.674391028)}"
2472793,813,SH-01311,1,Lord Seaton Rd,Yonge St,East,Lord Seaton Rd,South,T9022,15,,A,Existing,Enseicom,,No,,0,312219.528,4845829.937,-79.407867379,43.752389788,"{u'type': u'Point', u'coordinates': (-79.4078673728, 43.7523897915)}"
2472794,819,SH-01752,76,Bombay Ave,Bombay Ave,South,Avenue Rd,East,T14189,6,,C,Existing,Enseicom,,No,,0,310904.682,4844850.429,-79.424205697,43.743585034,"{u'type': u'Point', u'coordinates': (-79.4242056966, 43.7435850397)}"
2472795,820,SH-00422,135,Davenport Rd,Davenport Rd,West,New St,North,T948,11,,A,Existing,Enseicom,,No,,0,313414.868,4837200.39,-79.393162238,43.674700185,"{u'type': u'Point', u'coordinates': (-79.3931622417, 43.6747001896)}"
2472796,821,SH-01937,2037,Eglinton Ave W,Eglinton Ave W,South,Nairn Ave,West,T2386,9,,B,Existing,Enseicom,,Yes,Existing,0,308333.648,4839373.449,-79.45616300399999,43.694302078,"{u'type': u'Point', u'coordinates': (-79.4561629979, 43.6943020822)}"
2472797,822,SH-00517,3392,Kingston Rd,Kingston Rd,North,Parkcrest Dr,East,T4251,20,,C,Existing,Enseicom,,No,,0,327325.59,4844052.643,-79.220362487,43.736087049,"{u'type': u'Point', u'coordinates': (-79.2203624909, 43.7360870549)}"
2472798,825,SH-01810,600X,Martin Grove Rd,Martin Grove Rd,West,Eglinton Ave W,North,T5609,1,,A,Existing,Enseicom,,No,,0,299682.012,4837199.058999999,-79.563471031,43.674720509,"{u'type': u'Point', u'coordinates': (-79.5634710316, 43.6747205142)}"
2472799,826,SH-01731,2367,Yonge St,Yonge St,East,Broadway Ave,South,T8961,12,Uptown Yonge,B,Existing,Enseicom,,Yes,Existing,0,312955.438,4841055.268999999,-79.398801553,43.709404223,"{u'type': u'Point', u'coordinates': (-79.3988015508, 43.7094042233)}"
2472800,832,SH-01078,110,Conference Blvd,,,Conference Blvd,,,25,,Standard Daytech,Existing,Daytech,,No,,0,333803.7,4849651.937,-79.13964085399999,43.786261309,"{u'type': u'Point', u'coordinates': (-79.1396408574, 43.7862613071)}"
2472801,833,SH-00501,1651,Ellesmere Rd,,,Ellesmere Rd,,T9604,24,,C,Existing,Enseicom,,No,,0,324886.356,4848059.211,-79.25049357,43.772220688999994,"{u'type': u'Point', u'coordinates': (-79.250493575, 43.7722206928)}"
2472802,837,SH-02532,159,Bellefontaine St,Finch Ave E,South,Milliken Blvd,West,T10658,22,,A,Existing,Enseicom,,No,,0,321334.13300000003,4851319.811000001,-79.29451735,43.801657441,"{u'type': u'Point', u'coordinates': (-79.2945173538, 43.8016574449)}"
2472803,840,SH-01406,1960,Eglinton Ave E,Eglinton Ave E,North,Warden Ave,East,T2318,21,,C,Temporarily Removed,Enseicom,,No,,0,321935.761,4843150.092,-79.28730121,43.728107153,"{u'type': u'Point', u'coordinates': (-79.2873012121, 43.7281071523)}"
2472804,842,SH-00465,4914,Dundas St W,Burnhamthorpe Cres,East,Dundas St W,North,T672,3,Village of Islington,A,Existing,Enseicom,,No,,0,302449.657,4834345.3319999995,-79.529135494,43.649047048,"{u'type': u'Point', u'coordinates': (-79.5291355002, 43.6490470465)}"
2472805,853,SH-02990,30,Esterbrooke Ave,Esterbrooke Ave,North,Don Mills Rd W,West,T1928,17,,A,Existing,Enseicom,,No,,0,316955.025,4848816.834,-79.348996482,43.779212763000004,"{u'type': u'Point', u'coordinates': (-79.3489964781, 43.7792127662)}"
2472806,855,SH-01430,31,Tapscott Rd,Neilson Rd,West,Mclevin Ave,South,T11714,23,,B,Existing,Enseicom,,Yes,Existing,0,327324.659,4852038.646000001,-79.22003893,43.807969588999995,"{u'type': u'Point', u'coordinates': (-79.2200389312, 43.8079695871)}"
2472807,856,SH-01737,1,Alexmuir Blvd,Finch Ave E,North,Chartland Blvd S,East,T2483,23,,C,Existing,Enseicom,,No,,0,322344.322,4851680.712,-79.281951217,43.80488267,"{u'type': u'Point', u'coordinates': (-79.2819512145, 43.8048826734)}"
2472808,857,SH-03703,9300,Sheppard Ave E,Sheppard Ave E,North,Rouge River Dr,East,T7176,25,,D,Existing,Enseicom,,Yes,Existing,0,330545.299,4851887.453,-79.18001714399999,43.806503633,"{u'type': u'Point', u'coordinates': (-79.1800171416, 43.806503638)}"
2472809,858,SH-01856,370,Dundas St W,Dundas St W,North,Beverley St,East,T2147,11,,C,Temporarily Removed,Enseicom,,No,,0,313374.995,4834891.925,-79.393693407,43.653921407,"{u'type': u'Point', u'coordinates': (-79.393693402, 43.6539214098)}"
2472810,862,SH-02833,1507,Avenue Rd,Avenue Rd,East,Lawrence Ave W,South,T4786,8,,C,Existing,Enseicom,,No,,0,311621.738,4842468.857,-79.415333118,43.722141728000004,"{u'type': u'Point', u'coordinates': (-79.4153331121, 43.7221417333)}"
2472811,863,SH-01564,9,Field Sparroway,Leslie St,West,Finch Ave E,North,T5443,17,,A,Existing,Enseicom,,No,,0,315394.132,4850065.774,-79.368362938,43.790478601000004,"{u'type': u'Point', u'coordinates': (-79.3683629427, 43.7904786054)}"
2472812,864,SH-01867,195,The West Mall,West Mall Cres,South,The West Mall,West,T1644,3,,A,Existing,Enseicom,,No,,0,299980.92699999997,4831908.848,-79.559716828,43.627103436999995,"{u'type': u'Point', u'coordinates': (-79.559716822, 43.6271034422)}"
2472813,869,SH-02204,1397,Lawrence Ave W,Lawrence Ave W,Southeast,Keele St,East,T5381,5,,A,Existing,Enseicom,,No,,0,306625.342,4840989.2,-79.477350075,43.70885207,"{u'type': u'Point', u'coordinates': (-79.4773500714, 43.7088520716)}"
